sentence_id,review_id,review,word_count,vader,textblob
162.62.9,162.62,Our cocktail tasted good but very strong,7,1,1
162.62.10,162.62,The prices are a bit more expensive,7,1,1
162.63.1,162.63,Hoped for a nice meal here but was not as good as hoped,12,1,1
162.63.2,162.63,First issue was when we ordered a bottle of white wine,11,1,1
162.63.3,162.63,Waitress brought us an opened bottle of red wine,9,1,1
162.63.4,162.63,We immediately said we ordered white and were rudely told we had ordered red and we had made a mistake Ordered chicken curry and a crab curry,27,0,0
162.63.5,162.63,Started eating the crab curry which did not taste right,9,1,1
162.63.6,162.63,Queried and was then told they had made another mistake and given us frog curry,15,0,1
162.63.7,162.63,They took that away and we then had to wait quite a while for the crab curry so our other food was spoiling,23,1,0
162.63.8,162.63,When we got the crab curry the flavour was nice but there just was not much crab in it,18,1,1
162.63.9,162.63,We also did not get very much rice,7,1,1
162.63.10,162.63,Other silly things like cracked and chipped sauce pots on our food was not particularly hygienic or safe,17,1,0
162.63.11,162.63,On a positive note the mixed starter dish was quite nice,11,1,1
162.63.12,162.63,Just a shame the service was not very good and food could have been better,14,0,1
162.64.1,162.64,The atmosphere is great albeit it can get crowded so a table reservation might be necessary,16,1,1
162.64.2,162.64,I ordered a coconut fried rice with chicken,8,1,0
162.64.3,162.64,The presentation was really nice but the food itself was less so,12,1,1
162.64.4,162.64,There were only a few pieces of chicken meat and some coconut flakes sprinkled on top,16,1,0
162.64.5,162.64,I can t say I would recommend it to anyone unless it s for taking photos,16,1,1
162.64.6,162.64,Consider picking something else from the menu,7,1,1
162.65.1,162.65,Everything is excellent but service is the best Tonkin flowers are my fav in Saigon,15,1,1
162.66.1,162.66,I love this restaurant at the first time Came here twice during my staying in VietNam,16,1,1
162.66.2,162.66,The foods are really good lovely presentation and reasonable price,10,1,1
162.66.3,162.66,If you are foreigners don t be sorry because staffs can speak foreigners languages well,15,1,0
162.66.4,162.66,Well training staffs too,4,1,1
162.66.5,162.66,One of my favorite restaurants in Sai Gon Recommended,9,1,1
162.67.1,162.67,Dinner prepared with fresh and high quality ingredients,8,1,1
162.67.2,162.67,Staff was very nice,4,1,1
162.67.3,162.67,Highly recommended place,3,1,1
162.68.1,162.68,Very good food and service,5,1,1
162.68.2,162.68,Loved the combination of morning Glory with garlic and garlic fried rice,12,1,1
162.68.3,162.68,The caramelized chicken was also really good,7,1,1
162.68.4,162.68,The only dish I would not really recommend is fried spring rolls they were okay but not as good as the rest,21,0,1
162.69.1,162.69,Was here for dinner,4,1,1
162.69.2,162.69,Great variety of food,4,1,1
162.69.3,162.69,The soup was very appetising and it goes really well with the rice,13,1,1
162.69.4,162.69,The meat dishes were tender and juicy,7,1,1
162.69.5,162.69,The shop was well decorated and service was great,9,1,1
162.69.6,162.69,Definitely will come back for this,6,1,1
162.7.5,162.7,We are very disappointed,4,0,0
162.7.6,162.7,The service was okay but we ordered two no alcohol mojito and got one with alcohol and one totally different drink,21,0,1
162.7.7,162.7,After 15 min I get a new drink,8,1,1
162.7.8,162.7,Then we ordered rice and they forgot us to tell that the rice is out of stock,17,1,1
162.7.9,162.7,So we are waiting 20 min for the rice,9,1,1
162.7.10,162.7,And the best of all we give the first meal back because it was not really heated,17,1,1
162.7.11,162.7,After 15 to 20 min we got a new meal and it although was not really heated The taste of the food was good but the waitress was exerted but this was all Sorry but for this price it s was really a really disappointing experience Not again,48,0,0
162.7.12,162.7,We got a discount of 15 from the restaurant this was okay,12,1,1
162.71.1,162.71,Normally Id post the food picture but it was so good we ate it before I could snap a picture,20,1,1
162.71.2,162.71,Definitely worth the stop,4,1,1
162.72.1,162.72,Great place Stuff is very polite and speaks English very well,11,1,1
162.72.2,162.72,The food is delicious and you don t have to wait for a long time to get it,18,1,1
162.72.3,162.72,The prices are fair for a restaurant,7,1,1
162.73.1,162.73,This place is great Food was fantastic amazing flavors,9,1,1
162.73.2,162.73,Service was friendly and helpful,5,1,1
162.73.3,162.73,Really sweet people,3,1,1
162.73.4,162.73,Its NOT expensive just not street food prices,8,1,1
162.73.5,162.73,89120 Youre in nice restaurant,5,1,1
162.74.1,162.74,The decor service and menu are all aimed at the tourist market as reflected in the clientele,17,1,1
162.74.2,162.74,Probably very good for families or first time visitors but not somewhere that would draw us back,17,1,1
162.75.1,162.75,This Vietnamese restaurants food actually taste a bit like Thai food,11,1,1
162.75.2,162.75,Not your typical Banh Mi or Pho joints,8,1,0
162.75.3,162.75,The food here is slightly on the sweeter side but still a delight,13,1,0
162.75.4,162.75,The staff are super friendly compared to other Vietnamese people we met,12,1,1
162.75.5,162.75,Soft she will crab and coconut fried rice were quite nice,10,1,1
162.76.1,162.76,This is probably the nicest food we have had in Vietnam,10,1,1
162.76.2,162.76,The staff are incredible friendly too,6,1,1
162.76.3,162.76,If wed eaten here at the start of our time in Ho Chi Minh we probably would have come here every night,22,1,1
162.77.1,162.77,Forgot to take food photos till the end good location but the most impressive thing to me that tiny elevator and airconditioning not cool enough,25,1,1
162.78.1,162.78,I loved this place,4,1,1
162.78.2,162.78,Super impressed with the host taking me through the menu and talk about some of his favorite dishes,18,1,1
162.78.3,162.78,Started off by asking if I had any allergies and then got straight into it,15,1,1
162.78.4,162.78,Great English and easy to understand,6,1,1
162.78.5,162.78,Food was awesome ordered the prawns crispy chicken and a peach drink which was amazing,15,1,1
162.78.6,162.78,Do yourself a favor and when in Ho Chi Minh City go check out Den Long,16,1,0
162.78.7,162.78,Youll be pleasantly surprised,4,1,1
162.79.1,162.79,Colorful place with lanterns all around,6,1,1
162.79.2,162.79,We had the appertizer plate pork skewers grilled chickend and pineapple rice,12,1,1
162.79.3,162.79,All was very good,4,1,1
162.79.4,162.79,The Lost in Saigon cocktail was fantastic,7,1,1
162.79.5,162.79,Definitely back for more,4,1,1
162.8.4,162.8,Highly rated restaurant in Saigon sour fish soup stewed chicken and seafood fried rice,14,1,0
162.8.5,162.8,All of them were well seasoning not too over or too strong taste balance with each other,17,1,1
162.8.6,162.8,The aroma of Saigon beer was very cool forgot the name but it was the third place of craft beer at 3,22,1,1
162.8.7,162.8,Recommended for female to try light and smell good,9,1,1
162.8.8,162.8,Btw waiters and waitress are excellent English speakers no communication issue at all,13,1,1
162.81.1,162.81,We agreed via email that they would decorate the table and prepare a cake for a birthday dinner,18,1,1
162.81.2,162.81,But they forgot so no decoration nor cake,8,0,1
162.81.3,162.81,After complaining they offered 20 discount on the dinner which is a nice gesture but of course doesn t make it up for our ruined evening,26,0,1
162.81.4,162.81,What a pity,3,0,0
162.82.1,162.82,These place is superb,4,1,1
162.82.2,162.82,Very kind and polite staff always crowded with many people dining here,12,1,1
162.82.3,162.82,Ordered fried tofu vegetables fried fish soup with shrimp fried anchovies steam vegie with fish paste,16,1,1
162.82.4,162.82,For drinks we order tropical fruit and IPA beers,9,1,1
162.82.5,162.82,All taste good and tasty,5,1,1
162.82.6,162.82,Price also acceptable with that kind of portion and environment,10,1,1
162.82.7,162.82,Location easy to find,4,1,1
162.83.1,162.83,I came here for dinner,5,1,1
162.83.2,162.83,A lot of food to choose from,7,1,1
162.83.3,162.83,I enjoyed the soup as it goes really well with the rice,12,1,1
162.83.4,162.83,Meat was tender and juicy,5,1,1
162.83.5,162.83,Staff was very friendly,4,1,1
162.83.6,162.83,I will definitely bring friends here for a meal,9,1,1
162.84.1,162.84,Delicious food super fast and friendly service the waitress even gave us some Tips for ho chi minh city a small Vietnamese lesson,20,1,1
162.85.1,162.85,Phenomenal Tiny portions in the Hue style good enough to try a range of dishes,15,1,1
162.85.2,162.85,Prices are a bit higher than average but the atmosphere service and food are all absolutely top notch,18,1,1
162.85.3,162.85,Really quiet and relaxing,4,1,1
162.85.4,162.85,The fried pineapple rice was perfectly crispy and the house style fried beef had this ridiculously tasty sauce,18,1,1
162.85.5,162.85,Ill be back,3,0,0
162.85.6,162.85,Ive photographed the menu take a look,7,1,1
162.86.1,162.86,Visited to taste local food good food and staff,9,1,1
162.86.2,162.86,Coconut was superb,3,1,1
162.87.1,162.87,Food was soso,3,1,1
162.87.2,162.87,No need to come here if you think you are going to have a really authentic Vietnamese meal,18,0,1
162.87.3,162.87,We ordered spring rollbeef Pamelo salad caramelized chicken and fried shrimp spring roll,13,1,0
162.87.4,162.87,The chicken was too salty and sweet,7,1,0
162.87.5,162.87,The price is not expensive so can not complain too much,10,1,1
162.88.1,162.88,Very yummy food with a beautiful and tasteful decoration,9,1,1
162.88.2,162.88,The staff was very kind and offered to give recommendations that were great,13,1,1
162.88.3,162.88,I really enjoyed the rice crackers for starter and the yogurt with passion fruit was to die for,18,1,1
162.88.4,162.88,If you don t like too much sweet remember to tell them as drinks have quite a lot of sugar,20,1,1
162.89.1,162.89,Food was well cooked beautifully presented with a home feel,10,1,1
162.89.2,162.89,Place is nicely designed,4,1,1
162.89.3,162.89,Dave staff are very attentive friendly,6,1,1
162.9.7,162.9,Great food attentive and friendly staff,6,1,1
162.9.8,162.9,Ordered mixed spring roll platter to start grilled fish pumpkin flower with garlic and lemon grass pork ribs,18,1,1
162.9.9,162.9,All great except there wasn t much lemon grass flavour to the ribs but was delicious nonetheless,17,1,1
162.91.1,162.91,The food was amazing,4,1,1
162.91.2,162.91,Really tasty and the service is really helpful,8,1,1
162.91.3,162.91,The prices are fair,4,1,1
162.91.4,162.91,Would go there again if I came back to Saigon,10,1,1
162.91.5,162.91,And even the restaurant is located on a big street,10,1,1
162.91.6,162.91,It s really quite inside,5,1,1
162.92.1,162.92,Very touristorientated food in other words safe choice for tourists as the only spices they use is garlic sweetsour or soy sauce,22,1,1
162.92.2,162.92,The food is okay but wouldn t come bac,9,1,1
162.92.3,162.92,Very average taste like any adapted Asian cousin for Europeans,10,1,0
162.92.4,162.92,Plus the photo in the menu differs substantially from what you get,12,1,1
162.93.1,162.93,sauce was perfect meat was very flavorful great service pretty lanterns inside,12,1,1
162.94.1,162.94,Best food experience so far in Vietnam,7,1,1
162.95.1,162.95,Dont go this restaurant is a tourist trap,8,0,1
162.95.2,162.95,The food tastes really bad and it honestly feels like a trap with expensive prices,15,0,0
162.95.3,162.95,We ordered the duck with shiitake mushrooms and lotus flower,10,1,1
162.95.4,162.95,The duck did not taste good and there were no shiitakes at all,12,0,1
162.95.5,162.95,We told the waiter who said that it had been braised into the sauce but the sauce was clear as butter with not a single sign of mushroom,28,1,1
