sentence_id,review_id,review,word_count
162.21.3,162.21,tried several food squid shrimp clam tonkin flower,8
162.21.4,162.21,surprisingly perfect taste right asian pallette,6
162.21.5,162.21,seafood fresh,2
162.21.6,162.21,drink good,2
162.21.7,162.21,staff helpful friendly,3
162.21.8,162.21,overall nice experience eating,4
162.22.1,162.22,exceptionally good food service warm ambience without breaking bank,9
162.22.2,162.22,wife normally read review grain salt therefore came average expectation,10
162.22.3,162.22,oh boy,2
162.22.4,162.22,blown away lengthy review u coming back second time perhaps rd say alot food den long founder dave super friendly even gave u gastro tip dine vung tau also brief history dl came amazing service crew,36
162.22.5,162.22,also special shout budding accountant long hope got name right told u hcm war museum lovely chat general,18
162.22.6,162.22,brilliantly cooked food,3
162.22.7,162.22,check super service,3
162.22.8,162.22,check cosy friendly ambience,4
162.22.9,162.22,check golden buzzer u,4
162.22.10,162.22,check hesitate recommend lovely eatery,5
162.22.11,162.22,sure luscious homemade green condiment came grilled pork rib pomfret called,11
162.22.13,162.22,piquant hint lime right balance spiciness sweetness,7
162.23.1,162.23,clean friendly staff speak pretty good english,7
162.23.2,162.23,restaurant seems mainly tourist,4
162.23.3,162.23,ate see local,3
162.23.4,162.23,although reasonably priced food impressive,5
162.23.5,162.23,ordered duck hot pot quite overcooked,6
162.23.6,162.23,since cannot eat spicy food asked make sure hot pepper,10
162.23.7,162.23,tasted spicy eat much,4
162.23.8,162.23,looking dining experience similar vietnamese restaurant western city place perfect price probably better,13
162.24.1,162.24,owner staff serve u compassionate everything,6
162.24.2,162.24,atmosphere food people point,4
162.24.3,162.24,came last night reservation waited minute get table,8
162.24.4,162.24,restaurant show homecoming energy u last night quite busy staff calm generous speak english pretty well,16
162.24.5,162.24,price affordable u enjoy experience vietnam,6
162.24.6,162.24,lovely place lovely people,4
162.25.1,162.25,amazing place delicious food cooked served really good fried rice amazing caramelised chicken pork soft delicious enjoyed meal good wifi personal speak english really good,25
162.25.2,162.25,also food prepared pretty fast,5
162.25.3,162.25,possible pay card visa,4
162.26.1,162.26,best vietnamese food tried stay accessible flavour tourist yet used local flavour ingredient,13
162.26.2,162.26,restaurant set reasonably well located area ditrict  decor vibrant warm,10
162.26.3,162.26,would recommend mango sea bass stir fried pumpkin flower quite garlicy along fresh juice ice tea,16
162.26.4,162.26,great experience lovely staff,4
162.27.1,162.27,beautiful space slightly pricey found coconut fried rice quite overrated,10
162.27.2,162.27,coconut fragrance much flavour,4
162.27.3,162.27,oyster small best dish grilled prawn,6
162.27.4,162.27,definitely restaurant targeted tourist,4
162.28.1,162.28,food pricing ,2
162.28.2,162.28,glass noodle crab meat   vnd,5
162.28.3,162.28,find cheap dish numerous chunk crab meat,7
162.28.4,162.28,crunchy vegetarian roll   vnd,4
162.28.5,162.28,nice tofu filling crispy exterior think disappointed eating spring roll vietnam,11
162.28.6,162.28,caramelised pork   vnd,3
162.28.7,162.28,probably give miss sauce passably tasty meat rather tough,9
162.28.8,162.28,garlic morning glory   vnd,4
162.28.9,162.28,super refreshing crunchy,3
162.28.10,162.28,come vegetable tasty ,3
162.28.11,162.28,sticky rice banana coconut   vnd,5
162.28.12,162.28,spent s,2
162.28.13,162.28, meal,1
162.28.14,162.28,happy pricing,2
162.28.15,162.28,place beautiful,2
162.29.1,162.29,food perfect service really great staff,6
162.29.2,162.29,even handwritten guide thing great food place saigon didnt get take photo food since hungry devoured dish,17
162.29.3,162.29,pricing really affordable restaurant highly recommended area,7
162.3.5,162.3,found place searching google review disappoint,6
162.3.6,162.3,nice decor air conditioned attentive friendly staff lot option importantly food delicious,12
162.3.7,162.3,book going place full waited  min mind waiting,8
162.3.8,162.3,went nd time  day try food served complimentary small desert saying thanks coming back nice gesture remembering,17
162.31.1,162.31,went last supper ho chi minh summer roll grilled pork skewer beef steak rice,14
162.31.2,162.31,summer roll nice size chewy rice paper good amount local herb inside,12
162.31.3,162.31,pork okay steak something else,5
162.31.4,162.31,tender cooked perfection sauce good kick steak raw garlic ginger chilli assume tasty could put rice eat,17
162.31.5,162.31,staff friendly helpful spoke good english,6
162.31.6,162.31,id happily go back next time im saigon,8
162.32.1,162.32,nice restaurant great food friendly staff could converse well english,10
162.32.2,162.32,ordered platter starter nice,4
162.32.3,162.32,main dish seabass fish mango sauce fish cooked perfectly well sweet hot tangy sauce,14
162.32.4,162.32,ordered morning glory vege,4
162.32.5,162.32,drink  peach iced tea lemongrass kumquat slice peach  passion fruit juice,11
162.32.6,162.32,dessert sticky rice banana coconut,5
162.32.7,162.32,price reasonable  pax  dish  drink  dessert vnd k,8
162.32.8,162.32,must try restaurant hcm,4
162.33.1,162.33,came saturday   walked without reservation around pm local time,9
162.33.2,162.33,restaurant crowded available seat,4
162.33.3,162.33,ordered  dish  rice two pax total bill around vnd  remember exactly,11
162.33.4,162.33,food good squid fresh pork tasty,6
162.33.5,162.33,wrap hard think served first consume immediately waited come take photo,11
162.33.6,162.33,price decent proper meal ambience hcmc,6
162.34.1,162.34,food super tasty portion bit smaller expected taking account price least catfish coconut fried rice good ordered lot thing,19
162.34.2,162.34,pomfret good sauce super spicy even ordered bit spicy take care eat spicy food,14
162.34.3,162.34,fish good,2
162.34.4,162.34,rice also good bit sweet coconut particularly taste chicken,9
162.34.5,162.34,dont take main course though big least hungry,8
162.34.6,162.34,pomelo salad super fresh tasty,5
162.34.7,162.34,pork piece inside super tasty together,6
162.34.8,162.34,passion fruit mojito taste passion fruity good,7
162.34.9,162.34,buts food good,3
162.34.10,162.34,waiter also nice friendly,4
162.35.1,162.35,nice place hoi anstyle decor cuisine,6
162.35.2,162.35,friendly helpful staff,3
162.35.3,162.35,recommend trying roll platter,4
162.36.1,162.36,super friendly staff offered drink good food fair price,9
162.36.2,162.36,decoration pretty,2
162.36.3,162.36,lovely restaurant,2
162.37.1,162.37,one tastiest meal vietnam,4
162.37.2,162.37,crab meat beautiful curry lovely creamy nice amount vegetable,9
162.37.3,162.37,pretty setting friendly attentive staff,5
162.37.4,162.37,group ten everyone praised meal,5
162.38.1,162.38,ate  time stay ho chi minh experience outstanding,8
162.38.2,162.38,staff friendly food amazing everything reasonably priced super tasty   would highly recommend,12
162.39.1,162.39,understand good review,3
162.39.2,162.39,lunch food bad,3
162.39.3,162.39,seasonal special cha ca la vong came table cold greasy contained small piece fish mostly fat,16
162.39.4,162.39,price also much higher place,5
162.39.5,162.39,save money meal go get something much better one local restaurant nearby,12
162.4.6,162.4,people make place home im absolutely floored service,8
162.4.7,162.4,dish truly homemade touted particular staff recommended place go eat like old friend,13
162.4.8,162.4,handwritten note always alley jotted kindly,6
162.4.9,162.4,love idea able write wellwishes hang branch well,8
162.4.10,162.4,hungry usual food shot everything brilliant,6
162.4.11,162.4,seem aware people may appreciate salty cuisine left fish sauce side veggie gesture found especially thoughtful,16
162.4.12,162.4,thank wonderful experience,3
162.41.1,162.41,forgettable meal high price tag vietnamese standard,7
162.41.2,162.41,food okay delicately prepared missing touch local street flavor lacking good char muted flavor profile,15
162.41.3,162.41,adventurous tourist may find unique afforable option street local eatery,10
162.41.4,162.41,get rating high place great service clear english menu description good ambience pleasant experience tourist miss comfort luxury travelling,19
162.42.1,162.42,nice ambience food drink taste average,6
162.42.2,162.42,bill high contained item order,5
162.42.3,162.42,corrected mistake notified,3
162.43.1,162.43,meat tough,2
162.43.2,162.43,fish fresh,2
162.43.3,162.43,shrimp good salad okay,4
162.43.4,162.43,thanks dessert compensation end increase score one star two star,10
162.44.1,162.44,fantastic place lunch fresh springrolls passionfruit virgin mojito,8
162.44.2,162.44,much flavour tasty staff also friendly place nicely decorated,9
162.44.3,162.44,great place food saigon,4
162.45.1,162.45,seafood fresh well cooked,4
162.45.2,162.45,staff responsive,2
162.45.3,162.45,nice environment music,3
162.45.4,162.45,like  tax included price know get bill,7
162.46.1,162.46,liked restaurant,2
162.46.2,162.46,food good staff super friendly professional,6
162.46.3,162.46,recommend nearby,2
162.47.1,162.47,beautiful place inside gorgeous,4
162.47.2,162.47,food great,2
162.47.3,162.47,menu history,2
162.47.4,162.47, star place,2
162.48.1,162.48,glad stopped lunch,3
162.48.2,162.48,food yummy reasonably priced,4
162.48.3,162.48,staff attentive,2
162.49.1,162.49,guess life reputation,3
162.49.2,162.49,stunning place book ahead lucky enough secure table without booking know test much next time,15
162.5.7,162.5,stomped across gem looking place eat late afternoon say best duck ever sorry grandma,14
162.5.8,162.5,restaurant completely empty bc think around pm weird time eat,10
162.5.9,162.5,deco always nice quirky dragon picture wall,7
162.51.1,162.51,one favourite restaurant city,4
162.51.2,162.51,high quality food lot flavour dish come special sauce fried tofu deserves award unique delicious,15
162.51.3,162.51,entire menu offer various delicious dish ate around  different one outstanding,11
162.51.4,162.51,homemade tea also incredible looking place eat need come,9
162.51.5,162.51,presentation service food best,4
162.52.1,162.52,accidentally found restaurant last day trip ho chi minh,9
162.52.2,162.52,food tasty nice ambience decor lantern,6
162.52.3,162.52,clean environment staff friendly able speak english,7
162.53.1,162.53,never life tofu cooked way simply delicious,7
162.53.2,162.53,moderately priced worth every penny,5
162.53.3,162.53,nice atmosphere,2
162.53.4,162.53,vy nguyen gave awesome recommendation helpful hungry yet aware local cuisine,11
162.54.1,162.54,restaurant offer vast vietnamese dish saigon every dish offered menu done right,12
162.54.2,162.54,party  decided visit restaurant without reservation,6
162.54.3,162.54,restaurant full seated short wait,5
162.54.4,162.54,happy report dish resemble thoroughdesigned menu,6
162.54.5,162.54,food delicious authentic vietnamese,4
162.54.6,162.54,plate presented expertly,3
162.54.7,162.54,portion smaller size price low excessive,6
162.54.8,162.54,learned expect combination d restaurant catering mainly tourist,8
162.54.9,162.54,knock restaurant,2
162.54.10,162.54,want kind quality tell friend back home vn dining experience pay,11
162.54.11,162.54,moving service courteous prompt,4
162.54.12,162.54,decor tasteful traditional music backdrop chosen carefully,7
162.54.13,162.54,come back,2
162.55.1,162.55,air conditioning bathroom clean,4
162.55.2,162.55,food great,2
162.55.3,162.55,tried crab clear noodle dish coconut cocktail,7
162.56.1,162.56,excellent food service,3
162.56.2,162.56,nice interior decor ambience,4
162.56.3,162.56,would highly recommend restaurant,4
162.57.1,162.57,yummy food great service,4
162.57.2,162.57,tasted really clean good quality,5
162.58.1,162.58,came across chance area,4
162.58.2,162.58,food decor lovely portion size pretty small everything tasty definitely worth visit area,13
162.59.1,162.59,delicious food amazing service st time got free rice nd time went recognized u got free plate clamp thank great experience,21
162.6.5,162.6,den long absolutely amazing restaurant gorgeousbright airy located great area city,11
162.6.6,162.6,group got number dish share impressed every single one,9
162.6.7,162.6,really enjoyed crunchy tofu salted egg sauce coconut fried rice chicken mocktails menu expansive come hungry sure,17
162.61.1,162.61,lovely meal last night saigon,5
162.61.2,162.61,wish came first day spring roll pomelo salad deep fried sea bass pork skewer,14
162.61.4,162.61,overall best meal saigon,4
162.61.5,162.61,clean fresh tasty,3
162.61.6,162.61,staff helpful spoke quite good english,6
162.61.7,162.61,make sure come trip hcmc,5
162.62.1,162.62,staff friendly polite especially lam,5
162.62.2,162.62,funny pretty flirty,3
162.62.3,162.62,restaurant huge think least  floor crowded,6
162.62.4,162.62,pretty inside,2
162.62.5,162.62,im vegetarian unfortunately lot meat seafood option picture,8
162.62.6,162.62,noticed often case vegetarian dish,5
162.62.7,162.62,picture make much easier choose glimpse instead googling,8
162.62.8,162.62,food tasted good special,4
162.62.9,162.62,cocktail tasted good strong,4
